,Age,Height,Market_Value,Months_left,Sub_app,Mins,Goals,Assists,PS%,MotM,Rating,CrAss,CorAss,ThrbAss,FreAss,OthAss,BlkSh,BlkCr,BlkPs,TotClr,Fouled,Fouls,SYBGs,PAGs,OOBGs,TotInt,COF,UnTch,Dispo,SYBSh,Card,League_EPL,League_Laliga,League_Ligue1,League_SerieA,Foot_left,Foot_right,Position_Group_Tiền vệ,Position_Group_Tiền đạo,Continent_Grouped_Europe,Continent_Grouped_Other,Club_Group_Lower Tier,Club_Group_Mid-High Tier,Club_Group_Mid-Tier,Club_Group_Top Tier,Club_Group_Upper Tier
716,32,174,7.0,1.0,12.0,657.0,2,2,77.2,1,6.38,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.3,0.7,0.7,0.0,0.1,0.0,0.2,0.3,0.8,0.6,0.0,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
717,23,184,0.6,25.0,8.0,113.0,0,0,93.8,0,6.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.5,0.3,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
718,20,185,25.0,61.0,1.0,438.0,0,0,85.2,0,6.34,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,1.8,2.0,1.3,0.0,0.0,0.0,0.2,0.5,1.3,1.2,0.0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
719,26,183,12.0,13.0,14.0,609.0,1,0,74.0,0,6.13,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.4,0.8,0.5,0.0,0.1,0.0,0.1,0.2,0.9,0.5,0.1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
720,28,192,40.0,37.0,0.0,1640.0,0,0,88.5,0,6.43,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,3.0,0.4,0.3,0.0,0.0,0.0,0.5,0.0,0.2,0.2,0.3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
721,30,201,8.0,13.0,12.0,911.0,4,1,61.8,1,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.6,1.2,0.1,0.0,0.0,0.0,0.4,2.0,1.5,0.4,3,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
722,18,174,5.0,49.0,2.0,70.0,0,0,76.9,0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.3,0.3,0.3,0.0,0.0,0.0,0.7,0.3,0.3,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
723,25,174,50.0,73.0,11.0,1742.0,3,4,88.2,2,6.71,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.9,0.6,0.0,0.1,0.0,0.3,0.1,1.2,0.8,0.0,8,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
724,25,173,45.0,37.0,5.0,2371.0,2,5,76.1,2,6.97,0.1,0.1,0.0,0.0,0.0,0.6,0.3,0.8,2.3,0.9,0.8,0.0,0.1,0.0,1.1,0.0,0.8,0.5,0.0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
725,27,175,30.0,25.0,4.0,1953.0,1,1,88.3,1,6.82,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.4,1.7,0.6,1.2,0.0,0.0,0.0,1.1,0.1,1.0,0.9,0.0,4,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
726,24,171,130.0,25.0,6.0,1689.0,7,2,88.4,1,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,1.2,0.2,0.0,0.2,0.0,0.4,0.1,1.4,1.2,0.1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
727,23,191,25.0,61.0,2.0,1254.0,0,0,85.2,0,6.33,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4,2.9,0.6,0.4,0.0,0.0,0.0,0.9,0.0,0.5,0.1,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
728,30,170,15.0,0.0,8.0,353.0,0,2,81.4,0,6.29,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.8,0.0,0.0,0.0,0.1,0.2,0.8,1.0,0.0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
729,25,179,13.0,49.0,15.0,253.0,1,0,72.4,0,6.29,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.2,0.4,0.4,0.0,0.1,0.0,0.2,0.2,0.3,0.3,0.0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
730,22,191,45.0,37.0,9.0,1592.0,3,0,79.2,0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.9,0.5,0.0,0.1,0.0,0.0,0.3,2.1,1.0,0.1,2,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
731,23,180,35.0,13.0,0.0,2635.0,4,6,86.6,2,6.94,0.1,0.0,0.0,0.0,0.1,0.2,0.3,1.1,1.8,1.1,0.8,0.0,0.1,0.0,0.7,0.1,1.2,1.2,0.1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
732,33,187,5.0,1.0,8.0,1972.0,10,3,72.6,2,6.79,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.4,0.5,1.0,1.0,0.1,0.3,0.0,0.3,0.4,1.7,1.3,0.3,3,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
733,25,180,30.0,37.0,4.0,768.0,1,0,89.3,0,6.63,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.5,1.2,0.7,0.5,0.0,0.0,0.1,0.8,0.0,0.5,0.3,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
734,25,175,18.0,1.0,6.0,486.0,1,1,91.4,0,6.6,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1.0,0.1,0.8,0.5,0.0,0.1,0.0,0.5,0.1,1.3,0.7,0.1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
735,31,175,5.0,13.0,4.0,213.0,0,0,83.3,0,6.25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.7,1.0,0.5,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
736,22,188,40.0,49.0,6.0,929.0,2,1,87.7,0,6.71,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.4,1.4,0.4,0.9,0.0,0.1,0.1,0.5,0.2,0.6,0.3,0.2,4,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
737,27,184,25.0,25.0,8.0,294.0,3,1,69.0,0,6.53,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.8,0.7,0.4,0.3,0.0,0.0,0.0,0.1,0.5,0.6,0.4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
738,27,170,17.0,13.0,1.0,3.0,0,0,33.3,0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
739,20,170,40.0,37.0,6.0,1810.0,1,2,91.8,0,6.47,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.8,1.5,1.3,0.4,0.0,0.0,0.0,0.5,0.0,0.7,0.7,0.0,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
740,27,197,20.0,61.0,0.0,2340.0,0,0,67.9,2,6.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,5,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
741,35,196,1.5,1.0,2.0,180.0,0,0,70.7,0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
742,28,191,130.0,25.0,1.0,66.0,0,0,93.4,0,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
743,27,187,30.0,13.0,4.0,1436.0,2,0,88.7,0,6.74,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.7,1.4,0.5,1.2,0.0,0.1,0.0,1.5,0.0,0.7,0.8,0.0,7,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
744,21,175,15.0,49.0,13.0,609.0,1,0,68.9,0,6.28,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.4,0.8,0.2,0.1,0.0,0.1,0.0,0.3,0.0,0.8,0.4,0.0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
745,23,186,20.0,13.0,23.0,952.0,8,1,65.7,1,6.56,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.5,1.0,0.4,0.1,0.2,0.0,0.2,0.1,1.5,0.8,0.2,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
746,19,178,12.0,61.0,3.0,22.0,1,0,84.6,0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
747,21,181,40.0,61.0,3.0,546.0,0,1,92.1,0,6.42,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.5,0.3,0.9,0.0,0.0,0.0,1.0,0.0,0.1,0.5,0.0,4,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
748,31,189,8.0,13.0,13.0,546.0,3,1,86.8,1,6.54,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.4,0.3,0.2,0.5,0.1,0.1,0.1,0.6,0.0,0.3,0.5,0.3,3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
749,28,188,4.5,13.0,5.0,167.0,0,0,78.2,0,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,0.8,0.7,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
750,30,178,12.0,25.0,2.0,2131.0,2,3,82.1,3,6.92,0.1,0.0,0.0,0.0,0.0,0.4,0.1,1.1,1.7,1.1,1.5,0.0,0.0,0.0,1.0,0.0,1.5,0.9,0.1,9,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
751,31,163,3.0,13.0,4.0,307.0,0,0,85.1,0,5.96,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.5,0.1,0.0,0.0,0.0,0.1,0.1,0.5,0.3,0.0,2,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
752,22,190,70.0,37.0,0.0,2748.0,0,3,89.2,1,7.04,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.7,1.6,1.4,1.2,0.0,0.0,0.0,1.7,0.0,1.4,0.6,0.0,5,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
753,28,173,3.5,25.0,5.0,1203.0,0,0,86.1,0,6.59,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,1.6,1.3,0.9,0.0,0.0,0.0,0.8,0.0,0.8,0.3,0.0,2,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
754,24,178,9.0,13.0,7.0,245.0,3,1,76.2,0,6.53,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.5,0.3,0.1,1.0,0.0,0.3,0.0,0.2,0.0,1.1,0.6,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
755,27,190,13.0,37.0,12.0,1739.0,2,1,82.8,0,6.65,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.9,2.0,1.6,1.7,0.0,0.0,0.0,0.8,0.2,0.8,0.6,0.1,8,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
756,27,187,70.0,25.0,2.0,1729.0,0,0,93.6,0,6.59,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.1,2.3,0.3,0.5,0.0,0.0,0.0,0.9,0.0,0.2,0.0,0.1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
757,32,193,8.0,37.0,0.0,630.0,0,0,62.7,0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
758,33,175,0.9,13.0,2.0,2241.0,1,1,87.5,0,6.39,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.6,1.4,0.7,1.6,0.0,0.0,0.0,1.0,0.0,0.5,0.3,0.0,9,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
759,27,195,25.0,49.0,4.0,1886.0,0,0,91.1,0,6.62,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.7,1.2,0.3,1.0,0.0,0.0,0.0,0.8,0.0,0.4,0.6,0.0,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
760,24,181,45.0,37.0,8.0,2092.0,3,2,85.0,2,6.78,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.6,0.9,1.3,1.1,0.0,0.1,0.0,1.0,0.1,0.7,0.8,0.1,5,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0
761,26,190,8.0,37.0,8.0,1579.0,0,0,88.0,0,6.37,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.6,2.4,0.2,1.0,0.0,0.0,0.0,0.6,0.0,0.1,0.1,0.0,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
762,28,182,10.0,25.0,1.0,1976.0,0,2,90.5,1,6.65,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.4,1.1,1.0,2.2,0.0,0.0,0.0,0.9,0.0,0.8,0.3,0.1,12,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
763,21,176,55.0,49.0,6.0,1665.0,1,8,87.2,3,6.97,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.4,0.3,1.0,0.7,0.0,0.0,0.0,0.2,0.1,1.6,1.4,0.0,3,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
764,27,187,22.0,13.0,16.0,787.0,0,0,86.0,0,6.26,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.3,0.3,0.4,0.0,0.0,0.0,0.3,0.0,0.4,0.3,0.0,2,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
765,23,192,20.0,49.0,2.0,2049.0,0,0,84.0,0,6.69,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.6,4.2,0.2,0.7,0.0,0.0,0.0,0.7,0.0,0.5,0.2,0.0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
766,28,178,8.0,1.0,3.0,121.0,0,0,72.8,0,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,0.7,1.7,0.7,0.0,0.0,0.0,0.7,0.0,0.3,0.3,0.3,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
767,23,175,30.0,13.0,15.0,817.0,2,1,81.1,0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.1,0.4,0.0,0.1,0.0,0.3,0.1,1.3,0.4,0.1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
768,30,180,8.0,13.0,6.0,75.0,0,0,64.5,0,6.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,0.3,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.0,2,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
769,32,185,9.0,13.0,1.0,919.0,0,0,81.3,0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
770,26,182,11.0,37.0,14.0,1533.0,4,1,82.6,1,6.48,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.4,0.6,0.6,0.1,0.1,0.0,0.4,0.1,1.3,1.2,0.1,2,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
771,25,193,45.0,25.0,0.0,226.0,0,0,88.3,0,6.91,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,4.0,0.7,1.3,0.0,0.0,0.0,1.3,0.0,0.3,0.0,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
772,36,177,0.5,1.0,1.0,197.0,0,0,71.9,0,6.37,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.7,2.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
773,27,183,18.0,25.0,20.0,352.0,1,0,67.1,0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
774,26,188,25.0,13.0,1.0,6.0,0,0,75.0,0,6.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
775,24,163,12.0,1.0,4.0,766.0,2,2,88.6,0,6.47,0.1,0.0,0.0,0.0,0.1,0.4,0.2,0.5,1.5,0.8,0.9,0.0,0.1,0.1,0.5,0.0,0.7,0.3,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
776,23,188,25.0,37.0,2.0,2392.0,1,0,88.7,0,6.38,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.7,4.0,0.4,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.2,0.1,8,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
777,31,185,15.0,1.0,4.0,2349.0,4,2,88.9,1,6.96,0.0,0.0,0.0,0.0,0.1,0.2,0.2,0.5,1.3,0.9,1.2,0.0,0.0,0.1,1.0,0.0,0.6,0.4,0.1,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
778,21,183,10.0,25.0,10.0,547.0,0,1,73.9,0,6.32,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.8,0.7,0.7,0.9,0.0,0.0,0.0,0.9,0.0,0.7,1.2,0.0,3,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
779,29,180,10.0,1.0,14.0,508.0,0,3,74.2,0,6.29,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.5,0.3,0.3,0.2,0.0,0.0,0.0,0.1,0.3,0.8,0.3,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
780,29,185,15.0,25.0,5.0,1608.0,0,1,83.0,0,6.7,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.4,3.4,0.3,0.7,0.0,0.0,0.0,1.0,0.0,0.7,0.2,0.0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
781,22,182,35.0,37.0,5.0,2302.0,0,1,86.2,0,6.66,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.7,2.6,1.0,0.2,0.0,0.0,0.0,0.6,0.1,0.7,1.0,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
782,21,180,5.0,25.0,6.0,175.0,0,0,82.2,0,6.55,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.5,0.7,0.3,0.0,0.0,0.0,0.3,0.0,1.8,0.2,0.2,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0
783,34,185,2.0,1.0,18.0,458.0,1,0,92.8,0,6.26,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.9,0.4,0.0,0.1,0.0,0.2,0.0,0.2,0.2,0.0,5,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
784,23,172,10.0,37.0,21.0,477.0,0,1,85.4,0,6.15,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.5,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.4,0.2,0.0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
785,30,192,22.0,25.0,4.0,2155.0,7,1,74.3,2,6.82,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,2.4,0.8,1.3,0.0,0.2,0.0,0.5,0.1,0.6,0.3,0.2,8,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0
786,27,197,20.0,37.0,6.0,1224.0,1,1,91.5,0,6.69,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.1,3.2,0.3,0.4,0.0,0.1,0.0,0.5,0.1,0.2,0.0,0.2,3,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
787,26,175,75.0,1.0,2.0,2158.0,2,6,78.2,1,7.15,0.1,0.0,0.0,0.0,0.1,0.3,0.3,0.6,1.6,0.3,0.3,0.0,0.0,0.0,1.1,0.0,0.7,0.5,0.0,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
788,25,192,17.0,37.0,0.0,1063.0,3,0,79.8,0,6.92,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,4.8,1.3,0.8,0.2,0.1,0.0,1.6,0.1,0.3,0.6,0.3,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
789,26,175,18.0,37.0,7.0,1469.0,0,3,83.5,0,6.78,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.9,1.3,0.8,1.7,0.0,0.0,0.0,1.3,0.0,1.0,0.4,0.0,5,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
790,19,178,25.0,25.0,10.0,1669.0,2,0,83.9,1,6.48,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5,0.5,1.6,1.0,0.0,0.0,0.0,0.3,0.0,1.4,1.9,0.0,6,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1
791,25,181,25.0,1.0,0.0,2681.0,0,4,73.6,0,6.69,0.1,0.0,0.0,0.0,0.1,0.3,0.4,1.5,2.3,0.7,0.6,0.0,0.0,0.0,0.4,0.1,1.1,0.8,0.0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
792,19,181,3.5,25.0,5.0,84.0,0,1,87.2,0,6.32,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0
793,32,196,6.0,13.0,2.0,961.0,0,0,89.1,0,6.8,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.2,4.1,0.8,0.3,0.0,0.0,0.0,0.5,0.0,0.3,0.1,0.2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
794,22,181,16.0,37.0,0.0,2388.0,0,1,82.1,0,6.53,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.8,2.3,0.6,0.6,0.0,0.0,0.0,1.4,0.1,0.5,0.4,0.0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
795,30,187,10.0,1.0,7.0,362.0,0,0,92.2,0,6.26,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,2.8,0.0,0.7,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
796,33,195,28.0,25.0,0.0,2880.0,2,1,91.7,2,7.08,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,5.2,0.4,0.5,0.0,0.0,0.0,1.6,0.0,0.2,0.2,0.2,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
797,26,184,22.0,13.0,4.0,2264.0,1,3,84.5,0,6.52,0.0,0.0,0.0,0.0,0.1,0.3,0.2,0.8,1.5,0.5,0.8,0.0,0.0,0.0,0.9,0.0,0.5,0.3,0.0,3,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
798,19,186,30.0,49.0,1.0,1.0,0,0,100.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
799,32,174,7.0,1.0,8.0,768.0,0,0,80.9,0,6.27,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1,1.8,0.7,1.1,0.0,0.0,0.0,0.4,0.0,0.5,0.3,0.0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
800,23,190,5.0,13.0,1.0,11.0,0,0,66.7,0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0
801,32,178,10.0,25.0,16.0,144.0,0,0,93.1,0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.4,0.8,0.0,0.0,0.0,0.2,0.0,0.3,0.1,0.0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
802,30,173,2.5,13.0,6.0,933.0,0,1,69.8,0,6.22,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.7,0.6,0.2,0.0,0.0,0.0,0.6,0.0,0.9,0.7,0.0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
803,24,185,27.0,49.0,0.0,1176.0,0,0,90.8,0,6.73,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,3.7,1.1,1.7,0.0,0.0,0.0,1.0,0.0,1.1,0.4,0.1,7,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
804,28,183,18.0,25.0,0.0,1896.0,0,4,81.8,1,6.78,0.0,0.0,0.0,0.0,0.1,0.7,0.2,1.1,2.7,0.7,1.5,0.0,0.0,0.0,1.0,0.1,1.4,1.2,0.0,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
805,30,185,9.0,25.0,7.0,1764.0,0,3,81.7,0,6.48,0.1,0.1,0.0,0.0,0.0,0.5,0.1,0.6,0.7,1.0,2.1,0.0,0.0,0.0,0.6,0.0,0.7,0.9,0.0,11,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
806,25,183,7.0,13.0,8.0,608.0,1,0,83.7,0,6.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.9,0.2,0.7,0.0,0.1,0.0,0.1,0.0,0.6,0.4,0.0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0
807,21,191,7.0,49.0,11.0,83.0,0,0,40.0,0,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.4,0.1,0.5,0.4,0.0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0
808,24,192,80.0,25.0,0.0,2636.0,2,0,94.0,2,6.87,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.3,3.4,0.5,0.9,0.1,0.0,0.0,0.6,0.0,0.6,0.2,0.1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
809,36,175,1.0,1.0,6.0,157.0,0,0,88.2,0,6.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.4,0.1,0.0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
